audio_id,language,audio,option_1,option_2,option_3,option_4,option_5,correct_option,true_golden_option_index
946,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/946.wav,استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين لا يزال من الممكن استخدامُ أجزاء من هذه المسارات تحقق من المتطلباتِ المحتملةٍ للحصول على تصاريح خاصةٍ والتي قy يكون من الصعب الحصول عليها,استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين لا يزال من الممكن استخدامُ أجزاء من هذه المسارات تحقق من المحتملةٍ المتطلباتِ للحصول على تصاريح خاصةٍ والتي قد يكون من الصعب الحصول عليها,استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين لا يزال من استخدامُ أجزاء من هذه المسارات تحقق من المتطلباتِ المحتملةٍ للحصول على تصاريح خاصةٍ والتي قد يكون من الصعب الحصول عليها,استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين لا يزال من الممكن استخدامُ أجزاء من المسارات تحقق من المتطلباتِ المحتملةٍ للحصول على تصاريح خاصةٍ والتي قد يكون من الصعب الحصول عليها,استخدم الفايكنج الممرات المائية الروسية للوصول إلى البحر الأسود وبحر قزوين لا يزال من الممكن استخدامُ أجزاء من هذه المسارات تحقق من المتطلباتِ المحتملةٍ للحصول على تصاريح خاصةٍ والتي قد يكون من الصعب الحصول عليها,5,5
842,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/842.wav,كن حذراً حانات البلدات الصغيرة في المنطقة هذه ليست دوماً أماكن جيّدة للزائر من خارج الولاية لتمضية الوقت فيها,كن حذراً حانات البلدات الصغيرة في هذه المنطقة ليست دوماً أماكن جيّدة للزائر من خارج الولاية لتمضية الوقت فيها,كن حذراً حانات البلدات الصغيرة في هذه المنطقة ليست دوماً أماكن جيhدة للزائر من خارج الولاية لتمضية الوقت فيها,كن حذراً حانات البلدات الصغيرة في المنطقة ليست دوماً أماكن جيّدة للزائر من خارج الولاية لتمضية الوقت فيها,كن حذراً حانات البلدات الصغيرة في هذه المنطقة ليست دوماً جيّدة للزائر من خارج الولاية لتمضية الوقت فيها,2,2
261,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/261.wav,لم نتلق أي أخبار عن تأخر حرeة المرور المؤدية لطريق المدينة البديل,لم نتلق أي أخبار عن تأخر حركة المرور المؤدية لطريق المدينة الpديل,لم نتلق أي أخبار عن تأخر حركة المرور المؤدية لطريق المدينة البديل,لم نتلق أي أخبار عن تأخر حركة المرور المؤدية لطريق just المدينة البديل,لم نتلق أي أخبار عن تأخر حركة actually المرور المؤدية لطريق المدينة البديل,3,3
35,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/35.wav,ساد صمت في جميع أنحاء المدينة في تمام الساعة 8:46 مسجلاً صباحاً اللحظة الدقيقة التي ضربت فيها الطائرة الأولى هدفها,ساد صمت في أنحاء المدينة في تمام الساعة 8:46 صباحاً مسجلاً اللحظة الدقيقة التي ضربت فيها الطائرة الأولى هدفها,ساد صمت في جميع أنحاء المدينة في تمام 8:46 الساعة صباحاً مسجلاً اللحظة الدقيقة التي ضربت فيها الطائرة الأولى هدفها,ساد صمت في جميع أنحاء المدينة تمام في الساعة 8:46 صباحاً مسجلاً اللحظة الدقيقة التي ضربت فيها الطائرة الأولى هدفها,ساد صمت في جميع أنحاء المدينة في تمام الساعة 8:46 صباحاً مسجلاً اللحظة الدقيقة التي ضربت فيها الطائرة الأولى هدفها,5,5
1385,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1385.wav,نشأت خلال هذه الفترات حرب شرسة بين العديد من النبلاء سعيًا العرش إلى,نشأت خلال هذه الفترات حرب شرسة بين العديد من النبلاء سعيًا إلى العرش,نشأت خلال هذه الفترات شرسة بين العديد من النبلاء سعيًا إلى العرش,نشأت خلال هذه الفترات حرب شرسة بين العديد منnالنبلاء سعيًا إلى العرش,نشأت خلال هذه الفترات really حرب شرسة بين العديد من النبلاء سعيًا إلى العرش,2,2
1304,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1304.wav,ربطت الديانة المسيحية الدول الأوروبية معًا لأكثر من ألف عام على الرغم من الاختلافات في اللغة والعادات,ربطت الديانة basically المسيحية الدول الأوروبية معًا لأكثر من ألف عام على الرغم من الاختلافات في اللغة والعادات,ربطت الديانة المسيحية الدول الأوروبية معًا لأكثر من ألف عام على الرغم الاختلافات في اللغة والعادات,ربطت الديانة المسيحية الدول الأوروبية معًا لأكثر من ألف عام على الرغم الاختلافات من في اللغة والعادات,ربطت الديانة المسيحية الأوروبية الدول معًا لأكثر من ألف عام على الرغم من الاختلافات في اللغة والعادات,1,1
434,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/434.wav,كانت الحالية من بلجيكا جزءاً من لوكسمبورغ في الماضي ولكنها أصبحت بلجيكية بعد الثورة البلجيكية في ثلاثينيات القرن التاسع عشر,كانت الأجزاء الحالية من بلجيكا جزءاً من لوكسمبورغ في الماضي ولكنها أصبحت بلجيكية بعد الثورة البلجيكية في ثلاثينيات القرن التاسع عشر,الأجزاء الحالية من بلجيكا جزءاً من لوكسمبورغ في الماضي ولكنها أصبحت بلجيكية بعد الثورة البلجيكية في ثلاثينيات القرن التاسع عشر,كانت الأجزاء من الحالية بلجيكا جزءاً من لوكسمبورغ في الماضي ولكنها أصبحت بلجيكية بعد الثورة البلجيكية في ثلاثينيات القرن التاسع عشر,كانت الأجزاء الحالية من بلجيكا جزءاً من لوكسمبورغ في الماضn ولكنها أصبحت بلجيكية بعد الثورة البلجيكية في ثلاثينيات القرن التاسع عشر,2,2
454,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/454.wav,التصميم التفاعلي يتطلب أن تكون أجزاء من مشروع ما متصلة ببعضها البعض ولكن أيضاً أن يكون لها معنى ككيان منفصل just,التصميم also التفاعلي يتطلب أن تكون أجزاء من مشروع ما متصلة ببعضها البعض ولكن أيضاً أن يكون لها معنى ككيان منفصل,التصميم التفاعلي يتطلب أن تكون أجزاء من مشروع ما متصلة ببعضها البعض ولكن actually أيضاً أن يكون لها معنى ككيان منفصل,التصميم التفاعلي يتطلب أن تكون أجزاء من مشروع ما متصلة ببعضها البعض ولكن أيضاً أن يكون لها معنى ككيان منفصل,التصميم التفاعلي يتطلب actually أن تكون أجزاء من مشروع ما متصلة ببعضها البعض ولكن أيضاً أن يكون لها معنى ككيان منفصل,4,4
1051,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/1051.wav,قالت وزارة الاقتصاد، والتجارة، وhلصناعة اليابانية meti إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة,قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية meti إنها كانت علم بـ 27 حادثة تتعلق بالأجهزة,قالت وزارة الاقتصاد، also والتجارة، والصناعة اليابانية meti إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة,قالت وزارة الاقتصاد، والتجارة، والصناعة meti إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة,قالت وزارة الاقتصاد، والتجارة، والصناعة اليابانية meti إنها كانت على علم بـ 27 حادثة تتعلق بالأجهزة,5,5
170,ar_eg,/Users/khushi/Documents/Team-team/fleurs_audio/ar_eg/170.wav,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المفروض في just تلك الحالة,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل التحدي المفروض في تلك الحالة,قال بيري بشكل خاص هناك بعض في الأماكن العالم المُعدة بشكل أفضل لخوض التحدي المفروض في تلك الحالة,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المفروض في تلك الحالة,قال بيري بشكل خاص هناك بعض الأماكن في العالم المُعدة بشكل أفضل لخوض التحدي المفروض just في تلك الحالة,4,4
