audio_id,language,audio,transcription,duration
1149,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1149.wav,gdy 4 lipca deklaracja niepodległości została przyjęta przez kongres jej odręczna wersja podpisana przez johna hancocka przewodniczącego kongresu i sekretarza charlesa thomsona została posłana do zakładu drukarskiego johna dunlapa kilka ulic dalej,24.72
1340,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1340.wav,właśnie wtedy doszło do przeniesienia tytułu stolicy mody z konstantynopola do paryża,10.68
1379,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1379.wav,zgłoszono ponad 60 przypadków ipodów działających nieprawidłowo z powodu przegrzania które spowodowało sześć pożarów a cztery osoby zostały lekko poparzone,10.68
1365,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1365.wav,nie znali na przykład kukurydzy pomidorów ziemniaków ani kakaa i żaden starożytny rzymianin nigdy nie skosztował indyka,15.0
74,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\74.wav,kilka tygodni temu po informacjach jakie ujawnił dziennikarz makis triantafylopoulos w swoim popularnym programie telewizyjnym zoungla w alpha tv parlamentarzysta i prawnik petros mantouvalos został usunięty ze stanowiska w związku z udziałem pracowników jego biura w nielegalnych procederach łapowniczych i korupcyjnych,28.38
1432,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\1432.wav,tam znaleźli ciało 53-letniej saroji balasubramanian okryte zakrwawionymi kocami,9.12
970,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\970.wav,część jego uroku stanowi brak widocznego rozwoju do wiosek można dotrzeć ścieżkami pociągami i łodziami ale nie mogą do nich dojechać samochody,11.28
458,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\458.wav,innym minusem obiektywów zmiennoogniskowych jest fakt że maksymalna szerokość przysłony prędkość obiektywu jest przeważnie mniejsza,14.94
877,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\877.wav,jeśli ktoś nie zna medycznego żargonu informujemy że zakaźny nie oznacza tego samego co zaraźliwy,7.98
461,pl_pl,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\pl_pl\461.wav,zadowolenie ogółu klientów jest kluczowym kryterium przy produkcji większości telewizorów,9.06
1035,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1035.wav,kometer kan ha varit en källa till vattenresurserna på jorden tillsammans med organiskt material som kan bilda proteiner och uppehålla liv,12.78
772,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\772.wav,keralas tempelfestivaler är väldigt intressanta att se med regelbundna processioner av dekorerade elefanter tempelorkestrar och andra festligheter,16.8
917,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\917.wav,översättningsmotorerna har förbättrats avsevärt och ger numera ofta mer eller mindre korrekta översättningar och mer sällan nonsens men en viss försiktighet behövs eftersom de fortfarande kan ha förstått texten helt fel,12.6
404,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\404.wav,i början av kriget färdades de för det mesta i övervattensläge men allt eftersom radarn utvecklades och blev mer exakt tvingades ubåtarna ned under ytan för att undvika att bli upptäckta,15.06
794,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\794.wav,i vissa länder eller typer av butiker finns det minst en restaurang på plats ofta en ganska informell sådan med överkomliga priser,14.16
351,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\351.wav,detta är dock ett mycket svårt problem att lösa och det kommer att ta många år innan vi ser färdiga användbara fusionsreaktorer,14.88
899,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\899.wav,klackar bör vara både låga och breda. sand grus eller salt kalciumklorid används ofta för att förbättra väggreppet genom att sprida ut det på vägar eller stigar,17.82
1092,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1092.wav,den har en påfallande stor artrikedom på grund av omfattningen av mikroklimat olika jordmåner och varierande höjdskillnader,8.42
839,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\839.wav,arkitektur överlappar avsevärt andra områden inklusive stadsplanering väg- och vattenbyggnad dekorativ konst inrednings- och landskapsdesign,11.7
571,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\571.wav,när alla individer i en population är identiska med avseende på en viss fenotypisk egenskap kallas de monomorfa,12.3
747,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\747.wav,följaktligen kan man på de finaste av sådana anläggningar förmodligen hitta de lyxigaste sängkläderna kanske ett handgjort täcke eller en antik säng,18.84
1193,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1193.wav,detsamma gäller för militären då rank inom armén nu grundades på kaliber istället för på klass,5.98
578,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\578.wav,cellen är basenheten för allt levande och alla organismer består av en eller flera celler,6.24
1361,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1361.wav,det kan dras till tunn tråd som kan vridas och flätas det kan hamras eller rullas i ark,10.62
549,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\549.wav,med ändringen från en kvarts till en halv engelsk mils löpning blir farten mycket mindre viktig och uthållighet blir en absolut nödvändighet,13.02
241,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\241.wav,i går publicerade postkontoret sin ursäkt till invånare och media efter att ha upptäckt att pojken hade gömt fler än 600 försändelser inklusive 429 nyårskort som inte levererades till sina avsedda mottagare,17.34
1176,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1176.wav,subkulturer för samman likasinnade individer som känner sig förbisedda av samhället och låter dem hitta sin identitet,8.58
656,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\656.wav,kallt väder är kanske den enda riktiga faran som den oförberedde möter,8.52
1413,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1413.wav,34 procent av deltagarna i undersökningen delar denna syn att drottning elisabeth ii ska bli australiens sista sista monark,12.9
1231,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1231.wav,den typ av fågelinfluensa som är dödlig för människor h5n1 har bekräftats ha smittat en död vild anka som hittades i måndags i en sumpmark nära lyon i östra frankrike,18.54
162,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\162.wav,den amerikanska flottan sa också att de undersökte incidenten,7.5
791,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\791.wav,de underhåller varandra med berättelser från sina hemstäder berättade på sina utpräglade dialekter och lokala slang,15.3
1046,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\1046.wav,kostym är den normala affärsklädseln och kollegor tilltalar varandra med efternamn eller med jobbtitel,12.84
46,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\46.wav,den 24 september 1759 signerade arthur guinness ett 9 000-årigt hyresavtal för st james' gate-bryggeriet i dublin irland,39.66
345,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\345.wav,den globala organisationen rapporterar redan på engelska och japanska och nu lanseras även spanska italienska och koreanska program för tv webben och mobila enheter,11.1
18,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\18.wav,den brittiska tidningen the guardian antydde att deutsche bank kontrollerade ungefär en tredjedel av de 1200 skalbolag som användes för att uppnå detta,13.92
542,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\542.wav,starks mannar posterade sig längs staketet vid den norra sidan av kolonisternas position,11.34
453,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\453.wav,interaktiv design kräver att du omprövar din bild av vad medieproduktion är och lär dig att tänka i nya banor,10.86
478,sv_se,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\sv_se\478.wav,alexander som kung erbjöd sig att betala för att återuppbygga templet men hans erbjudande avslogs senare efter att alexander hade dött återuppbyggdes templet 323 f.kr,20.04
591,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\591.wav,fakat bu gerçekleşse bile muhtemelen çok uzun süre beklememiz gerekecek yıldızlar birbirinden o kadar uzak ki komşu olarak adlandırılan yıldızlar arasında trilyonlarca kilometre vardır,12.0
954,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\954.wav,emirates etihad hava yolları katar hava yolları ve türk hava yolları hizmetlerini afrika'da büyük ölçüde genişlettiler ve diğer avrupalı havayolu şirketlerine kıyasla daha rekabetçi fiyatlarla birçok önemli afrika şehrine bağlantılar sunuyorlar,24.36
446,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\446.wav,petrol venezuelalılar için önemli bir sektör ve nüfusun yalnızca yüzde biri bu sektörde çalışmasına rağmen ülke kesinlikle bir petrol ihracatçısıdır,13.26
1293,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1293.wav,parislilerin sert dış görünüşleri bazı temel incelikleri gösterdiğinizde hızlıca yok olacaktır,12.0
106,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\106.wav,"opec en son aylık raporunda ham petrol ihracatının günde 2,8 milyon varil ile yirmi yılın en düşük seviyesine düştüğünü söyledi",22.44
1297,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1297.wav,eğer kendinizi uykunuzda alarmı tekrar kurarken bulursanız saati odanın diğer tarafına yerleştirilebilirsiniz bu sizi alarmı kapatmak için yataktan kalkmanıza zorlar,13.68
58,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\58.wav,ansa'ya göre polis gerçek anlamda bir savaşı ateşleyebileceğinden korktukları birbirini izleyen birkaç üst düzey suikastten endişe ediyor,14.4
1204,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1204.wav,babilliler her tanrılarına o tanrının evi sayılan bir birincil tapınak inşa etmişlerdi,8.76
1325,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1325.wav,bu sürece yeni türlerin oluşumu anlamına gelen türleşme diyoruz türleşme kaçınılmaz bir sonuç ve evrimin çok önemli bir parçasıdır,13.38
1347,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1347.wav,bu süreç bir anlamda bir el arabasını tepeye çıkarmak gibidir çekirdeği tekrar yarar ve sonra o enerjinin bir kısmını serbest bırakır,12.0
810,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\810.wav,kanyon geçişi kuru ya da su ile dolu olabilen bir kanyonun derinliklerine gidilen bir aktivitedir,10.74
782,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\782.wav,bir fotoğrafçı için en zorlu ortamlardan biri olan vahşi yaşam için iyi şans sabır deneyim ve iyi ekipman kombinasyonu gereklidir,10.32
422,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\422.wav,bazı alman keşişleri tanrı'yı yerli halka daha da yakınlaştırmak istedi ve estonya edebi dilini icat ettiler,9.12
553,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\553.wav,sağlıklı bir enerji dengesinin sağlanması etkili su alımı alışkanlıklarının uygulanması ve ek besin alımının çeşitli yönlerinin anlaşılması sporcuların performanslarını artırmasına ve spordan aldıkları hazzın artmasına yardımcı olabilir,22.32
1227,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1227.wav,ayrıca ring rakip güvenlik şirketi adt corporation ile aralarındaki davayı anlaşma yoluyla çözüme ulaştırmıştır,9.66
378,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\378.wav,güneşe baktığımızda gördüğümüz dış kısma fotosfer denir ışık topu anlamına gelir,9.12
1219,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1219.wav,çoğu insanı şaşırtan bir nüfus kıyaslaması için abd'deki afrikalı amerikalıların sayısı kanada vatandaşlarının sayısından fazladır,13.2
265,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\265.wav,i̇stasyon daha önce bir jiroskopun uzay istasyonu görevinde kaybolmasına rağmen uzay yürüyüşünün sonuna kadar durumunu sürdürdü,11.22
738,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\738.wav,park hizmeti minae beklenen varıştan bir aydan daha önceye park izni vermez,9.48
852,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\852.wav,hangi genellikle geleneksel rosto tarzı bir akşam yemeği pişirmek için kullanılır,6.54
633,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\633.wav,örneğin birinin bir arabanın camını kırdığını görseniz muhtemelen o kişinin bir yabancının arabasını çalmaya çalıştığını varsayarsınız,7.8
74,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\74.wav,"parlamento üyesi ve avukat petros mantouvalos bilginin makis triantafylopoulos tarafından alpha tv'deki popüler televizyon programı zoungla""da yayınlanmasının ardından ofisinin üyeleri yasadışı rüşvet ve yolsuzluğa karıştığı için birkaç hafta önce görevinden alındı",28.92
1357,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1357.wav,premodern gözlemevlerinin bugün genellikle modası geçmiştir ve müzeler veya eğitim alanları olarak kalmaya devam eder,9.06
1122,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1122.wav,i̇şçiler aldıkları herhangi bir karar için sıklıkla üstlerinin onayını almalıdır ve üstlerinin emirlerine tartışmaksızın riayet etmeleri beklenir,11.94
62,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\62.wav,2 saatlik konuşmasında bugün apple telefonu yeniden icat edecek bugün tarih yazacağız dedi,8.28
649,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\649.wav,asla bir aracın bakımını yapmayacağız arka bahçemize bir çeşme inşa etmeyeceğiz antik harabeleri incelemek için peru'ya seyahat etmeyeceğiz ya da komşumuzun evinde değişiklik yapmayacağız,18.48
987,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\987.wav,birdenbire aşağı yukarı düz bir plato seviyesine yükselen dik fiyortlar ve vadiler norveç'te sık görülen oluşumlardır,10.8
1252,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1252.wav,kovuşturmalardan tam sorumlu kraliyet ofisi gazetecilere en azından iddianame hazırlanana kadar başka bir yorum yapılmayacağını açıkladı,11.64
1416,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1416.wav,mutasyonlar mutasyon türüne etkilenen genetik materyal parçasının önemine ve etkilenen hücrelerin germ hattı hücreleri olup olmamasına göre bir çok farklı etkiye sahip olabilir,15.12
1138,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1138.wav,öncesinde çin haber ajansı xinhua bir uçağın kaçırıldığını haber verdi,6.42
1476,tr_tr,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\tr_tr\1476.wav,bu norveç i̇sveç ve yeni zelanda ile eşleşir. ancak bunun dışında oldukça benzersizdir. örneğin hollanda'da rakam bire kırktır,9.24
301,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\301.wav,theo sau quá trình tố tụng này hjr-3 sẽ được xem xét lại bởi cơ quan lập pháp được bầu cử tiếp theo trong năm 2015 hoặc 2016 để tiếp tục quá trình xử lý,14.4
411,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\411.wav,phát minh bánh xe nan hoa làm cho những cỗ xe ngựa chiến của người assyria nhẹ hơn nhanh hơn và sẵn sàng hơn để đánh bại các binh lính và cỗ xe khác,13.26
314,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\314.wav,karno là một thầy giáo dạy tiếng anh nổi tiếng nhưng gây ra nhiều tranh cãi là người đã giảng dạy tại trường modern education và king's glory và tuyên bố từng có 9.000 học viên vào lúc đỉnh cao sự nghiệp,17.7
948,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\948.wav,hồ onega cũng được kết nối với volga vì vậy vẫn có thể đi từ biển caspi qua nga,9.3
383,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\383.wav,tuy nhiên năm 991 ethelred phải đối mặt với một hạm đội viking lớn nhất kể từ thời đại guthrum ở thế kỷ trước,11.16
464,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\464.wav,thật không may khi bạn làm một đĩa dvd phần biên của nó có lẽ cũng sẽ bị cắt đi và nếu video có phụ đề quá gần với phần phía dưới chúng sẽ không hiển thị hết,14.04
718,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\718.wav,mapuche cũng là một trong những tộc thổ dân được độc lập sau cùng ở châu mỹ không bị ảnh hưởng hoàn toàn bởi quy tắc nói tiếng tây ban nha cho đến khi chile giành được độc lập,12.96
1206,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1206.wav,theo vụ kiện cáo rác thải từ trại của liên hợp quốc không được xử lý phù hợp khiến vi khuẩn chảy vào nhánh sông artibonite một trong những con sông lớn nhất haiti,12.48
1156,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1156.wav,dấu cung lên trông giống chữ v và dấu cung xuống giống như một cái ghim hoặc hình vuông thiếu mất cạnh dưới,11.4
224,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\224.wav,blake cũng đã bị kết án vì cố gắng làm sai lệch tiến trình của vụ án công lý,7.32
965,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\965.wav,quận canal tiếng hà lan: grachtengordel là một quận nổi tiếng ở thế kỷ 17 bao quanh binnenstad của am-xtéc-đam,9.24
1360,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1360.wav,gần như không thể đổi đồng tiền falkland ngoài phạm vi quần đảo này vì thế hãy đổi tiền trước khi rời đi,8.82
312,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\312.wav,một năm trước cặp vợ chồng này đã kết hôn tại tiểu bang texas rồi chuyển đến thành phố buffalo để tổ chức ăn mừng cùng với bạn bè và người thân,11.64
1485,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1485.wav,dù đã rời chương trình năm 1993 anh ấy vẫn giữ danh hiệu giám đốc sản xuất và tiếp tục nhận hàng chục triệu đô la tiền bản quyền cho mỗi mùa,11.76
1218,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1218.wav,hệ thống chăm sóc nuôi dưỡng của chúng ta cần phải cung cấp mái nhà an toàn người chăm sóc tận tình môi trường giáo dục ổn định và chăm sóc y tế đáng tin cậy,9.72
814,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\814.wav,đối với một ngày đi bộ men theo con đường dễ đi cần rất ít sự chuẩn bị và bất kỳ người nào sức khỏe vừa phải cũng có thể tham gia,12.24
817,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\817.wav,giải chạy go running tours trước đây là global running tours đã thu hút được hàng chục nhà tổ chức chạy việt dã ở bốn lục địa,11.76
928,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\928.wav,bạn không nên cho máy bay không người lái bay gần sân bay hoặc trên đầu một đám đông ngay cả khi đó là hành vi không phạm pháp tại địa phương của bạn,12.0
542,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\542.wav,bên stark vào vị trí phòng thủ dọc theo hàng rào về phía bắc vị trí của bên thực dân,8.04
329,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\329.wav,ông gia nhập vào năm 1945 và hoạt động đến năm 1958,4.32
76,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\76.wav,roberts thẳng thắn từ chối nói về thời điểm anh ấy tin cuộc sống bắt đầu một câu hỏi quan trọng khi xem xét tính đạo đức của việc phá thai và cho rằng bình luận về những chi tiết của các trường hợp như thế là vô đạo đức,14.76
415,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\415.wav,sophocles và aristophanes vẫn là những kịch tác gia nổi tiếng và các vở kịch của họ được xem là thuộc hàng những tác phẩm văn học vĩ đại nhất của thế giới,13.74
486,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\486.wav,đạo sikh là một tôn giáo xuất phát từ tiểu lục địa ấn độ nó bắt nguồn ở vùng punjab trong thế kỷ 15 từ một sự phân chia giáo phái bên trong ấn độ giáo truyền thống,17.1
219,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\219.wav,không phải tất cả mọi người đều ủng hộ việc xếp thứ hạng với phụ nữ,5.16
492,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\492.wav,nền văn minh lưu vực sông ấn là một nền văn minh thời đồ đồng ở khu vực phía tây bắc tiểu lục địa ấn độ bao gồm phần lớn nước pakistan ngày nay một số vùng thuộc miền tây bắc ấn độ và đông bắc afghanistan,19.56
925,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\925.wav,những quy định liên quan đến nhiếp ảnh thông thường cũng được áp dụng trong quay video thậm chí còn nhiều hơn,9.3
1012,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1012.wav,ảnh chụp hồng ngoại cho biết sự biến thiên nhiệt độ giữa ngày và đêm cho thấy khả năng đó có thể là hang động,10.02
1427,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1427.wav,ngộ độc bên trong có thể không có biểu hiện rõ ràng ngay lập tức các triệu chứng như nôn thường không đủ để làm căn cứ chẩn đoán tức thì,11.46
1087,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1087.wav,hổ cùng nhóm chi báo với sư tử báo và báo đốm. bốn họ mèo này là những họ duy nhất có thể gầm rống,12.0
1019,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\1019.wav,ở cấp thấp hơn là những loài cỡ vừa thuộc họ mèo bắt mồi cỡ vừa từ thỏ đến linh dương và hươu nai,7.86
127,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\127.wav,al gore và tướng tommy franks đột nhiên đọc một mạch các tiêu đề yêu thích tiêu đề của gore là khi the onion đưa tin ông và tipper đang có đời sống tình dục tuyệt vời nhất của cuộc đời sau khi thua cuộc trong cuộc bầu cử của cử tri đoàn 2000,18.72
410,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\410.wav,hầu hết những đồ vật chôn theo nhà vua tutankhamun đều giữ được nguyên trạng gồm cả hàng ngàn vật dụng làm từ kim loại quý và đá hiếm,10.2
309,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\309.wav,không chỉ là cựu vô địch olympic và thế giới saito còn là chủ tịch ủy ban huấn luyện của liên đoàn judo toàn nhật bản vào lúc ông qua đời,12.18
351,vi_vn,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\vi_vn\351.wav,tuy vậy đây là một vấn đề rất khó giải quyết và sẽ mất nhiều năm nữa chúng ta mới được chứng kiến các nhà máy điện nhiệt hạch hữu dụng được xây dựng,8.82
1185,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\1185.wav,anda juga bisa mempunyai logam paduan yang mengandung sejumlah kecil elemen non-logam seperti karbon,9.42
552,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\552.wav,praktik nutrisi yang tepat saja tidak dapat menghasilkan performa yang elite tetapi secara signifikan dapat memengaruhi kesehatan atlet muda secara keseluruhan,12.66
89,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\89.wav,pihak berwajib tidak banyak memberi pernyataan resmi selain mengonfirmasi penahanan hari ini,9.18
1174,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\1174.wav,para negosiator berupaya mengatasi situasi ini sayangnya tuntutan dari para napi tidak jelas,8.82
213,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\213.wav,tidak ada orang di dalam apartemen,3.48
1038,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\1038.wav,sanggurdi adalah penopang untuk kaki pengemudi yang menggantung di sisi mana sadel mana saja,7.92
91,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\91.wav,hingga kini belum jelas tuduhan yang diajukan atau penyebab pihak berwenang menangkap remaja tersebut namun proses hukumnya sudah dimulai di pengadilan federal,14.76
670,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\670.wav,mendirikan kemah di bawah tepian grand canyon wajib memperoleh izin dari pihak pengelola wilayah yang berwenang,9.9
33,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\33.wav,saat mobil di depan alonso mengisi bahan bakar ia bergerak maju dan menang,7.08
241,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\241.wav,kemarin kantor pos merilis permintaan maaf mereka kepada warga dan media setelah mendapati bocah tersebut menyembunyikan lebih dari 600 dokumen pos termasuk 429 kartu pos tahun baru yang tidak dikirimkan ke penerima yang dituju,18.3
65,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\65.wav,rancangan undang-undang yang asli disusun oleh mantan walikota sã£o paulo marta suplicy. pengesahan yang diajukan setelah mengalami pengubahan kini berada di tangan roberto jefferson,17.16
262,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\262.wav,nigeria sebelumnya telah mengumumkan rencana untuk bergabung dengan afcfta seminggu sebelum puncaknya,8.22
1314,id_id,C:\Users\acer\OneDrive\Desktop\hackenza\fleurs_audio\id_id\1314.wav,selama tetap berada di zona ini anda umumnya bisa melintasi perbatasan tanpa melalui pos pemeriksaan paspor lagi,9.96
